instance_seed,alpha,reps,tuning_seed,achieved_H,ideal_opt_mass,feasibility,qubo_min_is_optimum,params
6,1.0,2,26,16.71357248,0.00019371,0.24840057,True,"[2.557663729850439, 0.6991085037142216, 0.21564383059956785, 2.2667004255064076]"
6,1.0,2,27,12.26709006,0.05651307,0.39599912,True,"[2.909054220056567, 3.391067415708275, 0.028444032084304145, 1.6109072311370645]"
6,1.0,2,28,18.93583756,0.00044855,0.21845709,True,"[0.6039463539266943, 2.150666230759592, 1.930704477638317, -0.10448784488468472]"
6,1.0,2,29,14.54675706,0.03368461,0.3352286,True,"[5.036096867595686, 1.88242656959176, 0.6646582282112357, 1.0671747249690433]"
6,1.0,2,30,15.73356886,0.00091409,0.41460599,True,"[1.3574169031802135, 3.9065927241173815, 0.783404046714216, 2.7190759845036734]"
6,1.0,2,31,16.67809631,0.03750674,0.26830057,True,"[0.3147248746037389, 0.35790346135222884, 1.6864743022442328, 2.351120474624684]"
6,1.0,2,32,-0.03296332,1.97e-06,0.99140376,True,"[1.570040969417138, 2.322374731621307, 1.1811066516152835, 0.9668078230251085]"
6,1.0,2,33,12.66609931,0.04736816,0.34269809,True,"[1.832927975555962, 1.7408720188022253, 0.831040945112558, 1.206484916320859]"
6,1.0,2,34,4.97328723,0.01145928,0.68055817,True,"[1.5462161594187456, 3.690472457628098, 2.7085827223447563, 2.8828059599381786]"
6,1.0,2,35,17.11461843,0.03743322,0.51411601,True,"[4.342593357628882, 2.3570997695368003, -0.4762739000632871, -0.7291196194490062]"
6,1.0,2,36,15.94279847,0.04314927,0.27303357,True,"[4.464525599423126, 1.6512966067981587, 1.7459484545699593, 2.8982477110788816]"
6,1.0,2,37,7.21494877,0.00835528,0.61343162,True,"[1.5454639774004182, 2.584548632858902, 2.4588465270367257, 0.1118010204152887]"
6,1.0,2,38,10.72937531,0.0584083,0.43920446,True,"[2.4649157645647226, 2.7697527211200055, 0.02411166646680593, 0.4662497939351479]"
6,1.0,2,39,13.75426211,0.04841114,0.35470948,True,"[1.3431318870181361, 3.3969164672274914, 1.0899948222594584, 1.5150587582618427]"
6,1.0,2,40,2.36268863,0.00059239,0.84117106,True,"[1.5748187966337275, 2.4325511376592943, 2.47001883129571, 0.5368336213729463]"
