instance_seed,alpha,reps,tuning_seed,achieved_H,ideal_opt_mass,feasibility,qubo_min_is_optimum,params
2,1.0,2,28,6.61841481,0.01723196,0.61620224,True,"[1.571070427848194, 3.6620785599810612, 1.0254265837717493, 2.5461155792871972]"
2,1.0,2,29,5.90121895,0.01187461,0.64307213,True,"[1.570004236467359, 1.0515407381451378, 2.351454448515149, 1.6462497248605423]"
2,1.0,2,30,15.5156079,0.00086775,0.28378282,True,"[2.12936323679044, 2.366028587722997, 1.5628319864835547, 2.7895135379667977]"
2,1.0,2,31,16.21817132,0.00026238,0.27500278,True,"[2.1120335113745945, -0.863117801305997, 1.1156299700129217, 0.5585086558645767]"
2,1.0,2,32,7.92000187,0.02948545,0.5420395,True,"[1.5669040257202764, 2.6954788075402156, 1.1877887177122666, 1.0230156174378189]"
2,1.0,2,33,14.4958113,0.05025001,0.33737058,True,"[1.2686704275228167, 1.7771524098050078, 0.029423729008270533, 2.426759341639948]"
2,1.0,2,34,0.32648587,4.01e-06,0.98676789,True,"[1.5628793039107938, 2.3988413679621057, 2.559962962521967, 2.781790325539185]"
2,1.0,2,35,20.31522608,0.0051491,0.18508146,True,"[0.816722675471426, 0.12487577953986799, 2.461760606474549, 3.841080041445253]"
2,1.0,2,36,17.82401634,0.03259752,0.19848304,True,"[3.4039329622664303, 1.7030292373286495, 1.7519477697992172, 2.583246824438102]"
2,1.0,2,37,7.61696236,0.02935334,0.55273686,True,"[1.5813833297700688, 0.46067762180999955, 2.7461266452989417, 2.1365503336677634]"
2,1.0,2,38,15.43736699,0.00245489,0.5230175,True,"[1.3795931422228458, 0.7743760328947398, 2.1490444511601567, 1.9277892927208735]"
2,1.0,2,39,1.71642176,0.00037591,0.89291191,True,"[4.715800773833675, 2.2443355136969094, 2.1161561374745297, 3.2255720827081364]"
2,1.0,2,40,3.89445457,0.00132484,0.75898301,True,"[1.5706846161914427, 2.4059901433273563, 3.449324087061775, 0.5567644953986732]"
